global_iso_id,nu,sw,elower,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
36,7757.293168,5.335e-32,664.2595,0.044,0.75,0.043,5,4,6,4,6,1483,1484,1485,1487,867
36,7757.328981,1.279e-29,1990.2517,0.0427,0.83,0.043,4,6,6,4,6,1179,855,307,582,867
36,7758.635441,5.726e-29,1804.8746,0.0263,0.69,0.03,5,5,5,4,5,1483,1484,1485,1487,867
36,7759.116803,3.93e-27,662.4359,0.0396,0.75,0.041,5,6,6,4,6,1483,1484,1485,1487,867
36,7759.116803,6.637e-29,662.4359,0.0396,0.75,0.041,5,4,6,4,6,1483,1484,1485,1487,867
36,7760.33621,4.042e-31,1803.1738,0.0263,0.69,0.03,5,4,5,4,5,1483,1484,1485,1487,867
36,7760.33621,6.296e-29,1803.1738,0.0263,0.69,0.03,5,5,5,4,5,1483,1484,1485,1487,867
36,7760.600038,2.502e-29,343.9694,0.0463,0.79,0.046,5,4,6,4,6,1483,1484,1485,1487,867
36,7760.918052,5.291e-32,1802.592,0.0263,0.69,0.03,5,4,5,4,5,1483,1484,1485,1487,867
36,7761.928899,9.215e-30,1683.4581,0.0513,0.84,0.05,4,6,6,4,6,1179,855,307,582,867
36,7762.44112,1.464e-29,1898.4477,0.0449,0.83,0.044,4,6,6,4,6,1179,855,307,582,867
36,7764.325168,1.773e-29,1896.5637,0.0449,0.83,0.044,4,6,6,4,6,1179,855,307,582,867
36,7766.99013,1.393e-28,1608.0662,0.0281,0.7,0.032,5,5,5,4,5,1483,1484,1485,1487,867
36,7768.708098,1.541e-28,1606.3483,0.0281,0.7,0.032,5,5,5,4,5,1483,1484,1485,1487,867
36,7768.708098,9.893e-31,1606.3483,0.0281,0.7,0.032,5,4,5,4,5,1483,1484,1485,1487,867
36,7769.253012,1.83e-29,1816.0979,0.0469,0.85,0.046,4,6,6,4,6,1179,855,307,582,867
36,7769.255058,1.289e-31,1605.8013,0.0281,0.7,0.032,5,4,5,4,5,1483,1484,1485,1487,867
36,7770.187491,9.443e-32,546.7042,0.0454,0.77,0.044,5,4,6,4,6,1483,1484,1485,1487,867
36,7771.157173,2.281e-29,1814.1937,0.0469,0.85,0.046,4,6,6,4,6,1179,855,307,582,867
36,7772.029479,6.151e-27,544.8622,0.0414,0.75,0.042,5,6,6,4,6,1483,1484,1485,1487,867
36,7772.029479,9.873e-29,544.8622,0.0414,0.75,0.042,5,4,6,4,6,1483,1484,1485,1487,867
36,7773.868727,7.464e-30,1635.1109,0.0533,0.84,0.053,4,6,6,4,6,1179,855,307,582,867
36,7775.187855,3.197e-28,1422.4984,0.0299,0.71,0.033,5,5,5,4,5,1483,1484,1485,1487,867
36,7775.8997,2.084e-29,1745.0806,0.0487,0.84,0.047,4,6,6,4,6,1179,855,307,582,867
36,7776.923104,2.284e-30,1420.7632,0.0299,0.71,0.033,5,4,5,4,5,1483,1484,1485,1487,867
36,7776.923104,3.56e-28,1420.7632,0.0299,0.71,0.033,5,5,5,4,5,1483,1484,1485,1487,867
36,7777.435062,2.961e-31,1420.2512,0.0299,0.71,0.033,5,4,5,4,5,1483,1484,1485,1487,867
36,7777.825255,2.701e-29,1743.155,0.0487,0.84,0.047,4,6,6,4,6,1179,855,307,582,867
36,7778.728864,2.998e-29,260.6824,0.0485,0.78,0.047,5,4,6,4,6,1483,1484,1485,1487,867
36,7782.380872,2.12e-29,1685.4073,0.0504,0.84,0.049,4,6,6,4,6,1179,855,307,582,867
36,7782.397195,7.715e-32,3341.3458,0.0249,0.74,0.03,4,5,5,4,5,1179,855,307,582,867
36,7782.936418,1.266e-31,440.5618,0.0468,0.77,0.046,5,4,6,4,6,1483,1484,1485,1487,867
36,7783.229339,6.911e-28,1248.2013,0.0317,0.73,0.034,5,5,5,4,5,1483,1484,1485,1487,867
36,7784.330001,2.909e-29,1683.4581,0.0504,0.84,0.049,4,6,6,4,6,1179,855,307,582,867
36,7784.797166,1.368e-28,438.701,0.0433,0.77,0.043,5,4,6,4,6,1483,1484,1485,1487,867
36,7784.797166,8.955e-27,438.701,0.0433,0.77,0.043,5,6,6,4,6,1483,1484,1485,1487,867
36,7784.981966,4.971e-30,1246.4487,0.0317,0.73,0.034,5,4,5,4,5,1483,1484,1485,1487,867
36,7784.981966,7.75e-28,1246.4487,0.0317,0.73,0.034,5,5,5,4,5,1483,1484,1485,1487,867
36,7785.407866,1.875e-31,3146.7193,0.0259,0.75,0.031,4,5,5,4,5,1179,855,307,582,867
36,7785.458775,6.409e-31,1245.9719,0.0317,0.73,0.034,5,4,5,4,5,1483,1484,1485,1487,867
36,7785.654823,4.08e-30,1598.1157,0.0555,0.84,0.056,4,6,6,4,6,1179,855,307,582,867
36,7787.129884,5.131e-32,3144.9973,0.0259,0.75,0.031,4,5,5,4,5,1179,855,307,582,867
36,7788.234015,4.303e-31,2963.2069,0.0272,0.76,0.032,4,5,5,4,5,1179,855,307,582,867
36,7788.696109,1.848e-29,1637.0878,0.0523,0.84,0.052,4,6,6,4,6,1179,855,307,582,867
36,7789.973318,1.184e-31,2961.4676,0.0272,0.76,0.032,4,5,5,4,5,1179,855,307,582,867
36,7790.487119,9.995e-32,2960.9538,0.0272,0.76,0.032,4,5,5,4,5,1179,855,307,582,867
36,7790.672995,2.778e-29,1635.1109,0.0523,0.84,0.052,4,6,6,4,6,1179,855,307,582,867
36,7790.877461,9.315e-31,2790.8388,0.0286,0.77,0.034,4,5,5,4,5,1179,855,307,582,867
36,7791.115192,1.36e-32,1085.2033,0.0334,0.73,0.036,5,5,6,4,6,1483,1484,1485,1487,867
36,7791.115192,1.406e-27,1085.2033,0.0334,0.73,0.036,5,5,6,4,6,1483,1484,1485,1487,867
36,7792.634146,2.578e-31,2789.0821,0.0286,0.77,0.034,4,5,5,4,5,1179,855,307,582,867
36,7792.885315,1.019e-29,1083.4332,0.0334,0.73,0.036,5,4,6,4,6,1483,1484,1485,1487,867
36,7792.885315,1.589e-27,1083.4332,0.0334,0.73,0.036,5,5,6,4,6,1483,1484,1485,1487,867
36,7793.112752,2.151e-31,2788.6035,0.0286,0.77,0.034,4,5,5,4,5,1179,855,307,582,867
36,7793.326791,1.305e-30,1082.9917,0.0334,0.73,0.036,5,4,6,4,6,1483,1484,1485,1487,867
36,7793.339903,1.901e-30,2629.6432,0.0303,0.78,0.035,4,5,5,4,5,1179,855,307,582,867
36,7794.844882,1.24e-29,1600.1301,0.0543,0.84,0.054,4,6,6,4,6,1179,855,307,582,867
36,7795.114086,5.297e-31,2627.869,0.0303,0.78,0.035,4,5,5,4,5,1179,855,307,582,867
36,7795.538928,1.504e-31,345.8495,0.0477,0.78,0.047,5,4,6,4,6,1483,1484,1485,1487,867
36,7795.557319,4.361e-31,2627.4258,0.0303,0.78,0.035,4,5,5,4,5,1179,855,307,582,867
36,7795.62292,3.654e-30,2479.6468,0.0323,0.78,0.036,4,6,6,4,6,1179,855,307,582,867
36,7796.715632,3.196e-29,188.8531,0.0507,0.78,0.049,5,4,6,4,5,1483,1484,1485,1487,867
36,7796.859306,2.206e-29,1598.1157,0.0543,0.84,0.054,4,6,6,4,6,1179,855,307,582,867
36,7797.414743,1.026e-30,2477.8549,0.0323,0.78,0.036,4,6,6,4,6,1179,855,307,582,867
36,7797.419009,1.206e-26,343.9694,0.0453,0.77,0.045,5,6,6,4,6,1483,1484,1485,1487,867
36,7797.419009,1.755e-28,343.9694,0.0453,0.77,0.045,5,4,6,4,6,1483,1484,1485,1487,867
36,7797.727973,6.608e-30,2340.874,0.0345,0.8,0.038,4,6,6,4,6,1179,855,307,582,867
36,7797.822379,8.32e-31,2477.4473,0.0323,0.78,0.036,4,6,6,4,6,1179,855,307,582,867
36,7798.845914,2.652e-32,933.5309,0.0352,0.73,0.037,5,6,6,4,6,1483,1484,1485,1487,867
36,7798.845914,2.691e-27,933.5309,0.0352,0.73,0.037,5,6,6,4,6,1483,1484,1485,1487,867
36,7799.537613,1.874e-30,2339.0644,0.0345,0.8,0.038,4,6,6,4,6,1179,855,307,582,867
36,7799.656407,1.123e-29,2213.3478,0.0368,0.8,0.039,4,6,6,4,6,1179,855,307,582,867
36,7799.909367,1.492e-30,2338.6926,0.0345,0.8,0.038,4,6,6,4,6,1179,855,307,582,867
36,7800.633677,1.965e-29,931.7432,0.0352,0.73,0.037,5,4,6,4,6,1483,1484,1485,1487,867
36,7800.633677,3.067e-27,931.7432,0.0352,0.73,0.037,5,6,6,4,6,1483,1484,1485,1487,867
36,7800.826557,3.903e-30,1574.5401,0.0568,0.84,0.058,4,6,6,4,6,1179,855,307,582,867
36,7801.03959,2.5e-30,931.3373,0.0352,0.73,0.037,5,4,6,4,6,1483,1484,1485,1487,867
36,7801.409451,1.791e-29,2097.0889,0.0392,0.81,0.041,4,6,6,4,6,1179,855,307,582,867
36,7801.484089,3.221e-30,2211.5201,0.0368,0.8,0.039,4,6,6,4,6,1179,855,307,582,867
36,7801.819592,2.509e-30,2211.1846,0.0368,0.8,0.039,4,6,6,4,6,1179,855,307,582,867
36,7802.912189,1.065e-29,1572.4545,0.0568,0.84,0.058,4,6,6,4,6,1179,855,307,582,867
36,7802.988222,2.675e-29,1992.1165,0.0416,0.81,0.042,4,6,6,4,6,1179,855,307,582,867
36,7803.255471,5.206e-30,2095.2429,0.0392,0.81,0.041,4,6,6,4,6,1179,855,307,582,867
36,7803.554237,3.951e-30,2094.9441,0.0392,0.81,0.041,4,6,6,4,6,1179,855,307,582,867
36,7804.393723,3.729e-29,1898.4477,0.0438,0.83,0.043,4,6,6,4,6,1179,855,307,582,867
36,7804.852977,7.905e-30,1990.2517,0.0416,0.81,0.042,4,6,6,4,6,1179,855,307,582,867
36,7805.114346,5.811e-30,1989.9904,0.0416,0.81,0.042,4,6,6,4,6,1179,855,307,582,867
36,7805.626846,4.835e-29,1816.0979,0.0459,0.83,0.045,4,6,6,4,6,1179,855,307,582,867
36,7806.277771,1.125e-29,1896.5637,0.0438,0.83,0.043,4,6,6,4,6,1179,855,307,582,867
36,7806.421894,4.834e-27,793.2087,0.0369,0.74,0.038,5,6,6,4,6,1483,1484,1485,1487,867
36,7806.421894,4.868e-32,793.2087,0.0369,0.74,0.038,5,6,6,4,6,1483,1484,1485,1487,867
36,7806.50082,7.948e-30,1896.3406,0.0438,0.83,0.043,4,6,6,4,6,1179,855,307,582,867
36,7806.688374,5.793e-29,1745.0806,0.0478,0.84,0.047,4,6,6,4,6,1179,855,307,582,867
36,7807.531007,1.5e-29,1814.1937,0.0459,0.83,0.045,4,6,6,4,6,1179,855,307,582,867
36,7807.578979,6.35e-29,1685.4073,0.0496,0.84,0.048,4,6,6,4,6,1179,855,307,582,867
36,7807.714393,1.005e-29,1814.0104,0.0459,0.83,0.045,4,6,6,4,6,1179,855,307,582,867
36,7807.993901,2.256e-31,262.5827,0.0492,0.78,0.048,5,4,6,4,5,1483,1484,1485,1487,867
36,7808.227478,3.563e-29,791.4032,0.0369,0.74,0.038,5,4,6,4,6,1483,1484,1485,1487,867
36,7808.227478,5.562e-27,791.4032,0.0369,0.74,0.038,5,6,6,4,6,1483,1484,1485,1487,867
36,7808.299224,6.254e-29,1637.0878,0.0513,0.84,0.05,4,6,6,4,6,1179,855,307,582,867
36,7808.597535,4.493e-30,791.0331,0.0369,0.74,0.038,5,4,6,4,6,1483,1484,1485,1487,867
36,7808.61393,1.865e-29,1743.155,0.0478,0.84,0.047,4,6,6,4,6,1179,855,307,582,867
36,7808.755583,1.165e-29,1743.0133,0.0478,0.84,0.047,4,6,6,4,6,1179,855,307,582,867
36,7808.849565,5.313e-29,1600.1301,0.0533,0.84,0.053,4,6,6,4,6,1179,855,307,582,867
36,7809.230349,3.419e-29,1574.5401,0.0555,0.84,0.056,4,6,6,4,6,1179,855,307,582,867
36,7809.528108,2.158e-29,1683.4581,0.0496,0.84,0.048,4,6,6,4,6,1179,855,307,582,867
36,7809.624602,1.22e-29,1683.3616,0.0496,0.84,0.048,4,6,6,4,6,1179,855,307,582,867
36,7809.894156,1.489e-26,260.6824,0.0474,0.78,0.047,5,6,6,4,6,1483,1484,1485,1487,867
36,7809.894156,2.071e-28,260.6824,0.0474,0.78,0.047,5,4,6,4,6,1483,1484,1485,1487,867
36,7810.276109,2.314e-29,1635.1109,0.0513,0.84,0.05,4,6,6,4,6,1179,855,307,582,867
36,7810.321117,1.12e-29,1635.0659,0.0513,0.84,0.05,4,6,6,4,6,1179,855,307,582,867
36,7810.843576,8.445e-30,1598.1361,0.0533,0.84,0.053,4,6,6,4,6,1179,855,307,582,867
36,7810.863988,2.292e-29,1598.1157,0.0533,0.84,0.053,4,6,6,4,6,1179,855,307,582,867
36,7811.186732,4.242e-30,1572.5838,0.0555,0.84,0.056,4,6,6,4,6,1179,855,307,582,867
36,7811.315981,2.133e-29,1572.4545,0.0555,0.84,0.056,4,6,6,4,6,1179,855,307,582,867
36,7813.843413,8.139e-27,664.2595,0.0387,0.74,0.04,5,6,6,4,6,1483,1484,1485,1487,867
36,7813.843413,8.4e-32,664.2595,0.0387,0.74,0.04,5,6,6,4,6,1483,1484,1485,1487,867
36,7814.558955,2.9e-29,128.492,0.0531,0.78,0.052,5,4,6,4,5,1483,1484,1485,1487,867
36,7815.044552,3.771e-29,1560.3221,0.0568,0.84,0.058,4,6,6,4,6,1179,855,307,582,867
36,7815.667048,6.063e-29,662.4359,0.0387,0.74,0.04,5,4,6,4,6,1483,1484,1485,1487,867
36,7815.667048,9.471e-27,662.4359,0.0387,0.74,0.04,5,6,6,4,6,1483,1484,1485,1487,867
36,7816.000869,7.568e-30,662.1021,0.0387,0.74,0.04,5,4,6,4,6,1483,1484,1485,1487,867
36,7816.929668,9.723e-30,1558.437,0.0568,0.84,0.058,4,6,6,4,6,1179,855,307,582,867
36,7820.300109,2.134e-31,190.7748,0.0505,0.78,0.05,5,4,6,4,5,1483,1484,1485,1487,867
36,7820.434833,4.402e-29,1574.5401,0.0543,0.84,0.054,4,6,6,4,6,1179,855,307,582,867
36,7821.110645,1.281e-26,546.7042,0.0405,0.75,0.041,5,6,6,4,6,1483,1484,1485,1487,867
36,7821.110645,1.361e-31,546.7042,0.0405,0.75,0.041,5,6,6,4,6,1483,1484,1485,1487,867
36,7822.221855,1.662e-26,188.8531,0.0496,0.78,0.048,5,6,6,4,5,1483,1484,1485,1487,867
36,7822.221855,2.219e-28,188.8531,0.0496,0.78,0.048,5,4,6,4,5,1483,1484,1485,1487,867
36,7822.391215,2.294e-29,1572.5838,0.0543,0.84,0.054,4,6,6,4,6,1179,855,307,582,867
36,7822.952632,1.511e-26,544.8622,0.0405,0.75,0.041,5,6,6,4,6,1483,1484,1485,1487,867
36,7822.952632,9.666e-29,544.8622,0.0405,0.75,0.041,5,4,6,4,6,1483,1484,1485,1487,867
36,7823.249717,1.191e-29,544.5651,0.0405,0.75,0.041,5,4,6,4,6,1483,1484,1485,1487,867
36,7825.33346,1.947e-29,1558.437,0.0555,0.84,0.056,4,6,6,4,6,1179,855,307,582,867
36,7825.653832,4.84e-29,1600.1301,0.0523,0.84,0.052,4,6,6,4,6,1179,855,307,582,867
36,7827.647844,3.143e-29,1598.1361,0.0523,0.84,0.052,4,6,6,4,6,1179,855,307,582,867
36,7828.223657,1.88e-26,440.5618,0.0424,0.77,0.043,5,6,6,4,6,1483,1484,1485,1487,867
36,7828.223657,2.066e-31,440.5618,0.0424,0.77,0.043,5,6,6,4,6,1483,1484,1485,1487,867
36,7830.084405,1.441e-28,438.701,0.0424,0.77,0.043,5,4,6,4,6,1483,1484,1485,1487,867
36,7830.084405,2.254e-26,438.701,0.0424,0.77,0.043,5,6,6,4,6,1483,1484,1485,1487,867
36,7830.344074,1.748e-29,438.4414,0.0424,0.77,0.043,5,4,6,4,6,1483,1484,1485,1487,867
36,7830.700326,4.878e-29,1637.0878,0.0504,0.84,0.049,4,6,6,4,6,1179,855,307,582,867
36,7832.215625,5.023e-32,3494.3409,0.0099,0.76,0.024,5,5,5,3,5,1483,1484,1485,1487,867
36,7832.258486,1.997e-29,79.607,0.0556,0.78,0.054,5,4,6,4,5,1483,1484,1485,1487,867
36,7832.456226,1.433e-31,130.4375,0.0519,0.78,0.051,5,4,6,4,5,1483,1484,1485,1487,867
36,7832.722219,3.535e-29,1635.0659,0.0504,0.84,0.049,4,6,6,4,6,1179,855,307,582,867
36,7833.797512,1.326e-32,3492.759,0.0099,0.76,0.024,5,5,5,3,5,1483,1484,1485,1487,867
36,7834.401701,1.631e-26,128.492,0.0519,0.78,0.05,5,6,6,4,5,1483,1484,1485,1487,867
36,7834.401701,2.107e-28,128.492,0.0519,0.78,0.05,5,4,6,4,5,1483,1484,1485,1487,867
36,7834.621608,1.157e-32,3491.9349,0.0099,0.76,0.024,5,7,5,3,5,1483,1484,1485,1487,867
36,7835.182411,2.559e-26,345.8495,0.0443,0.77,0.044,5,6,6,4,6,1483,1484,1485,1487,867
36,7835.182411,2.933e-31,345.8495,0.0443,0.77,0.044,5,6,6,4,6,1483,1484,1485,1487,867
36,7835.572984,4.528e-29,1685.4073,0.0487,0.84,0.047,4,6,6,4,6,1179,855,307,582,867
36,7836.310708,1.82e-31,3219.8506,0.0124,0.76,0.025,5,5,5,3,5,1483,1484,1485,1487,867
36,7836.395898,2.383e-29,1572.5838,0.0533,0.84,0.053,4,6,6,4,6,1179,855,307,582,867
36,7837.062492,2e-28,343.9694,0.0443,0.77,0.044,5,4,6,4,6,1483,1484,1485,1487,867
36,7837.062492,3.132e-26,343.9694,0.0443,0.77,0.044,5,6,6,4,6,1483,1484,1485,1487,867
36,7837.283798,2.376e-29,343.7481,0.0443,0.77,0.044,5,4,6,4,6,1483,1484,1485,1487,867
36,7837.618607,3.505e-29,1683.3616,0.0487,0.84,0.047,4,6,6,4,6,1179,855,307,582,867
36,7837.90946,4.832e-32,3218.2518,0.0124,0.76,0.025,5,5,5,3,5,1483,1484,1485,1487,867
36,7838.699074,4.191e-32,3217.4622,0.0124,0.76,0.025,5,7,5,3,5,1483,1484,1485,1487,867
36,7840.217319,6.241e-31,2956.3373,0.0149,0.76,0.025,5,5,5,3,5,1483,1484,1485,1487,867
36,7840.270366,3.895e-29,1745.0806,0.0469,0.85,0.046,4,6,6,4,6,1179,855,307,582,867
36,7841.832968,1.666e-31,2954.7217,0.0149,0.76,0.025,5,5,5,3,5,1483,1484,1485,1487,867
36,7841.986767,3.21e-26,262.5827,0.0463,0.79,0.046,5,6,6,4,6,1483,1484,1485,1487,867
36,7841.986767,3.879e-31,262.5827,0.0463,0.79,0.046,5,6,6,4,6,1483,1484,1485,1487,867
36,7842.337575,3.151e-29,1743.0133,0.0469,0.85,0.046,4,6,6,4,6,1179,855,307,582,867
36,7842.588071,1.436e-31,2953.9666,0.0149,0.76,0.025,5,7,5,3,5,1483,1484,1485,1487,867
36,7843.887022,2.575e-28,260.6824,0.0463,0.79,0.046,5,4,6,4,6,1483,1484,1485,1487,867
36,7843.887022,4.036e-26,260.6824,0.0463,0.79,0.046,5,6,6,4,6,1483,1484,1485,1487,867
36,7843.938017,2.025e-30,2703.8443,0.0172,0.76,0.026,5,5,5,3,5,1483,1484,1485,1487,867
36,7844.068581,2.974e-29,260.5009,0.0463,0.79,0.046,5,4,6,4,6,1483,1484,1485,1487,867
36,7844.46082,1.819e-31,81.5805,0.0542,0.78,0.053,5,4,6,4,5,1483,1484,1485,1487,867
36,7844.790926,3.119e-29,1816.0979,0.0449,0.83,0.044,4,6,6,4,6,1179,855,307,582,867
36,7845.570598,5.438e-31,2702.2118,0.0172,0.76,0.026,5,5,5,3,5,1483,1484,1485,1487,867
36,7846.291157,4.657e-31,2701.4912,0.0172,0.76,0.026,5,7,5,3,5,1483,1484,1485,1487,867
36,7846.434325,1.321e-26,79.607,0.0543,0.78,0.053,5,6,6,4,5,1483,1484,1485,1487,867
36,7846.434325,1.681e-28,79.607,0.0543,0.78,0.053,5,4,6,4,5,1483,1484,1485,1487,867
36,7846.878472,2.604e-29,1814.0104,0.0449,0.83,0.044,4,6,6,4,6,1179,855,307,582,867
36,7847.250958,2.618e-29,1598.1361,0.0513,0.84,0.05,4,6,6,4,6,1179,855,307,582,867
36,7847.475231,6.217e-30,2462.413,0.0194,0.76,0.027,5,5,5,3,5,1483,1484,1485,1487,867
36,7848.636479,3.667e-26,190.7748,0.0485,0.78,0.047,5,6,6,4,6,1483,1484,1485,1487,867
36,7848.636479,4.754e-31,190.7748,0.0485,0.78,0.047,5,6,6,4,6,1483,1484,1485,1487,867
36,7849.124785,1.318e-32,2460.7635,0.0194,0.76,0.027,5,4,5,3,5,1483,1484,1485,1487,867
36,7849.124785,1.679e-30,2460.7635,0.0194,0.76,0.027,5,5,5,3,5,1483,1484,1485,1487,867
36,7849.133006,2.333e-29,1898.4477,0.0427,0.83,0.043,4,6,6,4,6,1179,855,307,582,867
36,7849.810756,1.192e-32,2460.0775,0.0194,0.76,0.027,5,4,5,3,5,1483,1484,1485,1487,867
36,7849.810756,1.428e-30,2460.0775,0.0194,0.76,0.027,5,7,5,3,5,1483,1484,1485,1487,867
36,7849.817471,6.224e-30,42.2001,0.0582,0.78,0.058,5,4,6,4,5,1483,1484,1485,1487,867
36,7850.558225,3.051e-28,188.8531,0.0485,0.78,0.047,5,4,6,4,6,1483,1484,1485,1487,867
36,7850.558225,4.787e-26,188.8531,0.0485,0.78,0.047,5,6,6,4,6,1483,1484,1485,1487,867
36,7850.697911,3.387e-29,188.7134,0.0485,0.78,0.047,5,4,6,4,6,1483,1484,1485,1487,867
36,7850.831268,1.804e-29,2232.0828,0.0215,0.76,0.028,5,5,5,3,5,1483,1484,1485,1487,867
36,7851.240104,1.995e-29,1896.3406,0.0427,0.83,0.043,4,6,6,4,6,1179,855,307,582,867
36,7852.497839,3.84e-32,2230.4163,0.0215,0.76,0.028,5,4,5,3,5,1483,1484,1485,1487,867
36,7852.497839,4.899e-30,2230.4163,0.0215,0.76,0.028,5,5,5,3,5,1483,1484,1485,1487,867
36,7853.14917,3.458e-32,2229.7649,0.0215,0.76,0.028,5,4,5,3,5,1483,1484,1485,1487,867
36,7853.14917,4.137e-30,2229.7649,0.0215,0.76,0.028,5,7,5,3,5,1483,1484,1485,1487,867
36,7853.294841,1.634e-29,1992.1165,0.0404,0.81,0.041,4,6,6,4,6,1179,855,307,582,867
36,7854.008309,4.949e-29,2012.8914,0.0235,0.68,0.029,5,5,5,4,5,1483,1484,1485,1487,867
36,7855.1312,3.741e-26,130.4375,0.0507,0.78,0.049,5,6,6,4,5,1483,1484,1485,1487,867
36,7855.1312,5.347e-31,130.4375,0.0507,0.78,0.049,5,6,6,4,5,1483,1484,1485,1487,867
36,7855.420965,1.424e-29,1989.9904,0.0404,0.81,0.041,4,6,6,4,6,1179,855,307,582,867
36,7855.69195,1.057e-31,2011.2078,0.0235,0.68,0.029,5,4,5,4,5,1483,1484,1485,1487,867
36,7855.69195,1.351e-29,2011.2078,0.0235,0.68,0.029,5,5,5,4,5,1483,1484,1485,1487,867
36,7856.308576,1.133e-29,2010.5912,0.0235,0.68,0.029,5,7,5,4,5,1483,1484,1485,1487,867
36,7856.308576,9.483e-32,2010.5912,0.0235,0.68,0.029,5,4,5,4,5,1483,1484,1485,1487,867
36,7857.008416,1.282e-28,1804.8746,0.0254,0.69,0.03,5,5,5,4,5,1483,1484,1485,1487,867
36,7857.076675,3.285e-28,128.492,0.0507,0.78,0.049,5,4,6,4,5,1483,1484,1485,1487,867
36,7857.076675,5.161e-26,128.492,0.0507,0.78,0.049,5,6,6,4,5,1483,1484,1485,1487,867
36,7857.170963,3.435e-29,128.3977,0.0507,0.78,0.049,5,4,6,4,5,1483,1484,1485,1487,867
36,7857.274554,1.074e-29,2097.0889,0.038,0.8,0.04,4,6,6,4,6,1179,855,307,582,867
36,7857.920326,2.623e-29,1635.0659,0.0496,0.84,0.048,4,6,6,4,6,1179,855,307,582,867
36,7858.323954,7.22e-27,42.2001,0.0569,0.78,0.056,5,6,6,4,5,1483,1484,1485,1487,867
36,7858.323954,9.506e-29,42.2001,0.0569,0.78,0.056,5,4,6,4,5,1483,1484,1485,1487,867
36,7858.709186,2.751e-31,1803.1738,0.0254,0.69,0.03,5,4,5,4,5,1483,1484,1485,1487,867
36,7858.709186,3.522e-29,1803.1738,0.0254,0.69,0.03,5,5,5,4,5,1483,1484,1485,1487,867
36,7859.291027,2.456e-31,1802.592,0.0254,0.69,0.03,5,4,5,4,5,1483,1484,1485,1487,867
36,7859.291027,2.928e-29,1802.592,0.0254,0.69,0.03,5,7,5,4,5,1483,1484,1485,1487,867
36,7859.419339,9.497e-30,2094.9441,0.038,0.8,0.04,4,6,6,4,6,1179,855,307,582,867
36,7859.83353,3.137e-28,1608.0662,0.0272,0.7,0.031,5,5,5,4,5,1483,1484,1485,1487,867
36,7861.070155,6.634e-30,2213.3478,0.0356,0.8,0.038,4,6,6,4,6,1179,855,307,582,867
36,7861.47048,3.27e-26,81.5805,0.0531,0.78,0.052,5,6,6,4,5,1483,1484,1485,1487,867
36,7861.47048,5.41e-31,81.5805,0.0531,0.78,0.052,5,6,6,4,5,1483,1484,1485,1487,867
36,7861.551499,6.757e-31,1606.3483,0.0272,0.7,0.031,5,4,5,4,5,1483,1484,1485,1487,867
36,7861.551499,8.67e-29,1606.3483,0.0272,0.7,0.031,5,5,5,4,5,1483,1484,1485,1487,867
36,7862.098458,6.004e-31,1605.8013,0.0272,0.7,0.031,5,4,5,4,5,1483,1484,1485,1487,867
36,7862.098458,7.144e-29,1605.8013,0.0272,0.7,0.031,5,7,5,4,5,1483,1484,1485,1487,867
36,7862.485477,7.243e-28,1422.4984,0.029,0.71,0.032,5,5,5,4,5,1483,1484,1485,1487,867
36,7863.233341,5.937e-30,2211.1846,0.0356,0.8,0.038,4,6,6,4,6,1179,855,307,582,867
36,7863.443985,3.138e-28,79.607,0.0531,0.78,0.052,5,4,6,4,5,1483,1484,1485,1487,867
36,7863.443985,4.929e-26,79.607,0.0531,0.78,0.052,5,6,6,4,5,1483,1484,1485,1487,867
36,7863.486367,2.973e-29,79.5646,0.0531,0.78,0.052,5,4,6,4,5,1483,1484,1485,1487,867
36,7864.220726,1.566e-30,1420.7632,0.029,0.71,0.032,5,4,5,4,5,1483,1484,1485,1487,867
36,7864.220726,2.015e-28,1420.7632,0.029,0.71,0.032,5,5,5,4,5,1483,1484,1485,1487,867
36,7864.679543,3.855e-30,2340.874,0.0333,0.79,0.037,4,6,6,4,6,1179,855,307,582,867
36,7864.732683,1.385e-30,1420.2512,0.029,0.71,0.032,5,4,5,4,5,1483,1484,1485,1487,867
36,7864.732683,1.644e-28,1420.2512,0.029,0.71,0.032,5,7,5,4,5,1483,1484,1485,1487,867
36,7864.965965,1.577e-27,1248.2013,0.0308,0.72,0.034,5,5,5,4,5,1483,1484,1485,1487,867
36,7866.718593,3.425e-30,1246.4487,0.0308,0.72,0.034,5,4,5,4,5,1483,1484,1485,1487,867
36,7866.718593,4.417e-28,1246.4487,0.0308,0.72,0.034,5,5,5,4,5,1483,1484,1485,1487,867
36,7866.860937,3.485e-30,2338.6926,0.0333,0.79,0.037,4,6,6,4,6,1179,855,307,582,867
36,7867.195401,3.011e-30,1245.9719,0.0308,0.72,0.034,5,4,5,4,5,1483,1484,1485,1487,867
36,7867.195401,3.565e-28,1245.9719,0.0308,0.72,0.034,5,7,5,4,5,1483,1484,1485,1487,867
36,7867.276592,3.236e-27,1085.2033,0.0325,0.73,0.035,5,5,6,4,6,1483,1484,1485,1487,867
36,7867.653767,2.198e-26,44.2117,0.0556,0.78,0.054,5,6,6,4,5,1483,1484,1485,1487,867
